zipcode,mediansalary,Pop
14617,58469,"22,909"
14618,72476,"22,006"
14619,42325,"15,169"
14620,28442,"18,758"
14621,25181,"36,144"
14622,51655,"12,276"
14623,50352,"26,970"
14624,62452,"37,935"
14625,70491,"11,226"
14626,58266,"29,012"
14701,35340,"38,250"
14706,46810,"6,441"
14707,40974,225
14708,40499,149
14709,39411,"1,471"
14710,45338,"3,812"
14711,42250,"1,775"
14712,44863,"3,400"
14714,42654,501
14715,40537,"2,913"
14716,39364,"3,645"
14717,42482,731
14718,47124,"2,362"
14719,45468,"3,626"
14720,48955,763
14721,40497,216
14722,46855,206
14723,46668,"1,335"
14724,40324,"2,464"
14726,45362,"2,046"
14727,41516,"5,540"
14728,47556,"1,115"
14729,46289,967
14731,41725,"1,720"
14732,45338,181
14733,46087,"4,078"
14735,43228,"2,660"
14736,43143,320
14737,42067,"4,297"
14738,51284,"3,811"
14739,39179,"2,947"
14740,42448,"1,576"
14741,42839,"2,009"
14742,45790,275
14743,47253,"1,834"
14744,43945,"2,201"
14747,45278,"2,375"
14748,24777,389
14750,44354,"4,545"
14752,44219,196
14753,41877,"1,206"
14754,40497,680
14755,43625,"2,976"
14756,45790,108
14757,46893,"3,628"
14760,41749,"20,350"
14767,43149,"2,045"
14769,39325,"1,040"
14770,43526,"3,101"
14772,44367,"4,228"
14774,40497,134
14775,42869,"2,721"
14777,42818,732
14778,42049,"1,124"
14779,7393,"1,297"
14781,41194,"2,144"
14782,45415,"2,424"
14783,14351,114
14784,48431,"1,023"
14787,34886,"5,529"
14788,44643,145
14801,43882,"5,372"
14802,45634,"3,902"
14803,45057,"1,270"
14804,30779,"1,040"
14805,44529,"1,213"
14806,43283,"2,375"
14807,37758,"2,523"
14808,49028,628
14809,45277,"2,582"
14810,38763,"12,316"
14812,46480,"3,823"
14813,38377,"2,476"
14814,68009,"1,864"
14815,46594,936
14816,64803,466
14817,53622,"2,127"
14818,54382,"1,756"
14819,45237,797
14820,44690,765
14821,45095,"3,346"
14822,2558,67
14823,49293,"3,929"
14824,44839,706
14825,50321,929
14826,48289,"2,260"
14827,52176,175
14830,44722,"19,504"
14836,39408,903
14837,47048,"5,364"
14838,47781,"2,083"
14839,39157,818
14840,49201,"3,348"
14841,53087,909
14842,46922,918
14843,38969,"13,368"
14845,55275,"20,134"
14846,42869,775
14847,42785,"2,375"
14850,51505,"62,786"
14853,136766,173
14854,62857,15
14855,39640,894
14856,38714,159
14858,51030,"1,558"
14859,48239,"1,074"
14860,39283,"1,078"
14861,51056,"1,561"
14864,49809,"1,340"
14865,42212,"2,674"
14867,47378,"5,490"
14869,44087,"1,450"
14870,50791,"9,269"
14871,54708,"5,260"
14872,50978,497
14873,42334,"2,521"
14874,46799,265
14877,39177,492
14878,54333,742
14879,43826,"2,228"
14880,36451,"1,800"
14881,53826,137
14882,62501,"3,746"
14883,50602,"3,891"
14884,2156,13
14885,39157,776
14886,56815,"6,607"
14889,44987,"1,526"
14891,46375,"4,483"
14892,43272,"8,354"
14893,49815,18
14894,59107,"2,063"
14895,38784,"10,114"
14897,41336,901
14898,40814,"1,492"
14901,18754,"11,764"
14903,44161,"7,540"
14904,37441,"16,933"
14905,48996,"8,377"
15001,49624,"35,062"
15003,39158,"12,682"
15004,44028,218
15005,63009,"9,629"
15006,59172,238
15007,71691,303
15009,54197,"15,286"
15010,44791,"29,686"
15012,34703,"11,856"
15014,39949,"3,566"
15015,111930,"1,164"
15017,55632,"15,437"
15018,54824,746
15019,45496,"1,859"
15020,44201,292
15021,49783,"7,924"
15022,34738,"11,378"
15024,57494,"9,089"
15025,49377,"17,084"
15026,60914,"3,327"
15027,43216,"2,366"
15028,43527,150
15030,43113,"1,000"
15031,79383,493
15033,28287,"5,770"
15034,45362,"1,950"
15035,41293,"2,381"
15037,50931,"11,960"
15038,58544,391
15042,55389,"8,111"
15043,59124,"2,715"
15044,84957,"22,906"
15045,38482,"4,932"
15046,56133,"2,337"
15047,47170,79
15049,42114,945
15050,58973,"2,486"
15051,70931,540
15052,50070,"3,735"
15053,44028,141
15054,44028,425
15055,58962,"1,252"
15056,37132,"1,159"
15057,56854,"11,905"
15059,37014,"4,801"
15060,46917,835
15061,49359,"13,478"
15062,29776,"8,692"
15063,44397,"12,423"
15064,69886,486
15065,40427,"12,067"
15066,41860,"13,771"
15067,35271,"2,293"
15068,45023,"41,737"
15071,66849,"7,638"
15072,38851,116
15074,42889,"9,597"
15075,68142,89
15076,62215,789
15077,59770,219
15078,44028,565
15081,47171,535
15082,82000,317
15083,50700,929
15084,42420,"10,571"
15085,64297,"7,908"
15086,122678,262
15087,38851,278
15088,57188,568
15089,41925,"7,030"
15090,110788,"18,195"
15101,72551,"23,852"
15102,64385,"30,660"
15104,24093,"11,429"
15106,48659,"19,291"
15108,64014,"38,554"
15110,22042,"7,307"
15112,32940,"3,863"
15116,65231,"15,151"
15120,38757,"20,451"
15122,46052,"22,027"
15126,64366,"7,184"
15129,63404,"11,634"
15131,46296,"8,987"
15132,26971,"26,040"
15133,41268,"6,876"
15135,47214,"5,342"
15136,45550,"22,672"
15137,39813,"10,912"
15139,56327,"6,867"
15140,36563,"3,660"
15142,62487,631
15143,84267,"17,390"
15144,43101,"4,656"
15145,37455,"8,099"
15146,58279,"29,469"
15147,45266,"19,955"
15148,28235,"2,884"
15201,35900,"13,553"
15202,45961,"20,840"
15203,39541,"9,631"
15204,32525,"9,611"
15205,47441,"22,850"
15206,39661,"31,493"
15207,35639,"13,181"
15208,37759,"13,271"
15209,54616,"12,946"
15210,31997,"31,279"
15211,44086,"12,234"
15212,35831,"32,013"
15213,32228,"28,417"
15214,37779,"17,486"
15215,73585,"13,521"
15216,48409,"25,703"
15217,59637,"25,674"
15218,48658,"14,878"
15219,22397,"19,320"
15220,51164,"18,174"
15221,37425,"35,590"
15222,42764,"1,928"
15223,42694,"7,854"
15224,30284,"12,408"
15225,40759,"1,231"
15226,47119,"14,982"
15227,48094,"29,842"
15228,78749,"18,029"
15229,55734,"14,371"
15232,45928,"11,693"
15233,18602,"3,065"
15234,56447,"14,405"
15235,48687,"38,193"
15236,55607,"30,298"
15237,70890,"41,478"
15238,101352,"12,675"
15239,65031,"20,726"
15241,106046,"20,864"
15243,78580,"13,416"
15260,15156,3
15301,47711,"49,931"
15310,41432,339
15311,55797,"1,396"
15312,52105,"3,886"
15313,52604,346
15314,37552,"3,854"
15315,40142,748
15316,44527,115
15317,71994,"30,733"
15320,36010,"5,347"
15321,58377,"1,671"
15322,46340,"2,194"
15323,48650,"4,784"
15324,52604,690
15325,35678,354
15327,40142,"1,578"
15329,49796,"2,073"
15330,59155,"4,824"
15331,31150,"1,086"
15332,53099,"7,690"
15333,49369,"2,277"
15334,42317,101
15337,43146,844
15338,40437,"1,733"
15340,63444,"1,466"
15341,41727,975
15342,50689,"4,537"
15344,43209,"1,698"
15345,49890,"1,783"
15346,45637,617
15347,55648,439
15348,50560,307
15349,43882,"1,874"
15350,76125,518
15351,35678,974
15352,41928,"1,137"
15353,45637,68
15357,40262,"1,702"
15358,45575,837
15359,41432,172
15360,52303,"1,910"
15361,63854,129
15362,44541,832
15363,64180,773
15364,44508,946
15366,46056,211
15367,97726,"6,143"
15368,49964,535
15370,38748,"15,466"
15376,48601,"1,792"
15377,46720,815
15378,63854,134
15379,52348,143
15380,41432,901
15401,35957,"35,755"
15410,30531,"1,065"
15411,36337,624
15412,41875,519
15413,32049,568
15417,34185,"8,995"
15419,32173,"4,203"
15420,24956,223
15421,58074,125
15422,27305,138
15423,41357,"1,858"
15424,37982,"2,661"
15425,35335,"21,845"
15427,48614,"1,307"
15428,38578,"1,947"
15429,45575,144
15430,34727,328
15431,32324,"5,206"
15432,41875,409
15433,35942,961
15434,39805,361
15435,24963,550
15436,29728,"2,844"
15437,57612,"3,075"
15438,14341,804
15440,58074,365
15442,32621,"2,545"
15443,28928,325
15444,35942,622
15445,42855,"2,964"
15446,36062,347
15447,35942,164
15448,49241,266
15449,39087,89
15450,35942,405
15451,37856,927
15454,29107,253
15455,37115,254
15456,40874,"3,161"
15458,29107,"2,596"
15459,36724,"1,704"
15460,37856,114
15461,29719,"4,687"
15462,36062,307
15463,35942,94
15464,36165,"1,581"
15466,46217,471
15467,37856,167
15468,32816,"2,742"
15469,37020,"2,435"
15470,48872,"1,070"
15472,28351,373
15473,35360,"4,240"
15474,37856,"2,189"
15475,26523,"1,907"
15476,29107,161
15477,39922,882
15478,34532,"6,907"
15479,48019,"2,315"
15480,38631,"2,275"
15482,33214,431
15483,41875,556
15484,56226,456
15486,36611,"2,413"
15489,38176,445
15490,41055,776
15492,33214,104
15501,36908,"16,790"
15502,46038,88
15510,41004,"1,018"
15520,43960,293
15521,43495,"1,842"
15522,37904,"12,159"
15530,38458,"6,117"
15531,43803,"4,035"
15532,37650,128
15533,37946,"1,388"
15534,40339,910
15535,42788,"2,260"
15536,42676,394
15537,41471,"7,875"
15538,40571,820
15539,43866,528
15540,36690,342
15541,40291,"4,035"
15542,42722,"1,237"
15544,43960,241
15545,39491,"2,872"
15546,43960,336
15547,43960,487
15550,41523,"1,768"
15551,44627,937
15552,37489,"6,591"
15554,43184,"2,606"
15555,46038,40
15557,43068,"3,773"
15558,37797,"2,283"
15559,41689,"1,900"
15560,46726,190
15561,46038,251
15562,37650,192
15563,40799,"3,665"
15564,40571,51
15601,50614,"58,524"
15610,48176,"3,955"
15611,58016,427
15612,35267,536
15613,48340,"14,150"
15615,50637,359
15616,50257,19
15617,62459,404
15618,44449,"2,660"
15620,42678,814
15621,44352,25
15622,39252,"1,556"
15623,53073,754
15624,52871,399
15625,53720,150
15626,54225,"4,838"
15627,38910,"6,959"
15628,45442,611
15629,36065,750
15631,42567,"1,096"
15632,62605,"8,508"
15633,52637,193
15634,63125,669
15635,54180,205
15636,75444,"3,404"
15637,44942,"2,081"
15638,51152,260
15639,42027,"2,254"
15640,44661,416
15641,47102,512
15642,63181,"43,910"
15644,46723,"20,068"
15646,45442,200
15647,53188,330
15650,46757,"28,611"
15655,49874,388
15656,50571,"10,596"
15658,48741,"9,494"
15660,50700,304
15661,39590,415
15662,54180,105
15663,44700,516
15665,63771,"1,429"
15666,43242,"17,113"
15668,82456,"12,751"
15670,47514,"3,786"
15671,43483,835
15672,46270,"3,235"
15673,37169,"1,410"
15675,43285,"1,083"
15676,65295,295
15677,43315,455
15678,49871,466
15679,41582,"3,490"
15680,45788,97
15681,44204,"5,180"
15683,37627,"8,576"
15684,50130,948
15686,41704,901
15687,45442,"1,472"
15688,33450,572
15689,44352,196
15690,38889,"9,463"
15691,62500,67
15692,66949,"1,018"
15693,51152,111
15695,43942,348
15696,51152,431
15697,39518,"3,311"
15698,44021,895
15701,35819,"34,080"
15710,45013,286
15711,40955,449
15712,37643,166
15713,40725,274
15714,42449,"5,850"
15715,40955,683
15716,46978,756
15717,41477,"11,199"
15721,34417,281
15722,43571,"2,833"
15723,55942,60
15724,38696,"2,708"
15725,43480,"1,529"
15727,45303,90
15728,46539,"3,949"
15729,39309,"1,531"
15730,42780,77
15731,40725,319
15732,50277,"1,663"
15733,44069,146
15734,39309,342
15736,41399,576
15737,43060,104
15738,49889,247
15739,56607,501
15741,37643,103
15742,38879,"1,029"
15744,42780,123
15745,45177,394
15746,37643,112
15747,46490,"2,219"
15748,41364,"7,217"
15750,46978,151
15752,43635,34
15753,34192,522
15754,40725,560
15756,45303,234
15757,32098,"1,847"
15759,41797,"3,101"
15760,49889,179
15761,45177,117
15762,48718,829
15764,42780,183
15765,47045,"1,686"
15767,36562,"14,642"
15770,42780,204
15771,39037,980
15772,39770,"1,809"
15773,43060,479
15774,45973,"3,157"
15775,42907,791
15776,42780,55
15777,39309,230
15778,42780,150
15779,43860,237
15780,42780,143
15781,44069,137
15783,45303,146
15784,42780,83
15801,42816,"20,592"
15821,44265,180
15823,46191,"1,466"
15824,40887,"5,412"
15825,39899,"9,873"
15827,44265,205
15828,43817,294
15829,39854,"1,257"
15832,44405,404
15834,38768,"5,343"
15840,38860,"1,946"
15841,44265,399
15845,31814,"3,602"
15846,45415,"3,801"
15847,39975,289
15848,41150,921
15849,41509,"1,465"
15851,36870,"6,627"
15853,41142,"7,329"
15856,41089,912
15857,46265,"14,595"
15860,41803,"1,166"
15861,44409,187
15863,40955,239
15864,42987,"1,864"
15865,35066,"1,360"
15866,41160,227
15868,44298,"1,413"
15870,744,23
15901,20686,"5,427"
15902,32277,"13,574"
15904,43655,"17,093"
15905,52106,"22,702"
15906,29839,"12,340"
15909,42619,"5,988"
15920,38419,933
15921,44583,180
15922,38864,114
15923,39103,"1,960"
15924,34659,"1,161"
15925,45800,127
15926,37067,"2,802"
15927,41392,"1,261"
15928,52475,"1,995"
15929,40596,42
15930,44890,241
15931,45844,"9,092"
15934,44890,197
15935,48724,"2,900"
15936,39115,"1,581"
15937,52299,723
15938,44523,"2,614"
15940,51584,"3,475"
15942,47935,"2,311"
15943,39476,"4,382"
15944,40265,"3,545"
15945,42875,231
15946,39360,"7,477"
15948,41392,587
15949,42577,586
15951,44890,516
15952,44890,"1,459"
15953,38786,36
15954,38338,"2,516"
15955,44942,"2,934"
15956,45457,"2,967"
15957,43714,764
15958,44936,"2,436"
15960,38864,593
15961,41212,969
15962,44583,167
15963,34961,"11,743"
16001,41653,"37,766"
16002,58790,"16,441"
16020,46188,"1,019"
16022,49944,380
16023,50676,"4,234"
16024,59130,228
16025,45133,"5,005"
16027,50792,289
16028,38426,"2,136"
16029,49191,654
16030,46188,355
16033,60189,"6,242"
16034,48838,"2,054"
16035,38097,129
16036,41468,285
16037,65371,"4,578"
16038,43272,"3,483"
16040,46218,"1,008"
16041,37545,"1,615"
16045,49658,"1,082"
16046,89033,"10,033"
16048,46188,107
16049,43487,"3,387"
16050,47363,"1,609"
16051,47853,"3,235"
16052,49699,"2,365"
16053,57036,"3,763"
16054,41468,517
16055,64868,"8,012"
16056,49184,"4,957"
16057,35363,"10,868"
16059,67209,"7,063"
16061,13604,708
16063,55280,"6,814"
16066,89921,"23,697"
16101,38244,"36,300"
16102,42864,"6,184"
16105,49205,"15,169"
16110,40720,307
16111,41286,"1,263"
16112,50906,"1,607"
16113,54479,496
16114,45130,588
16115,46010,"3,505"
16116,36749,"3,570"
16117,42950,"18,166"
16120,55091,"2,371"
16121,28619,"6,017"
16123,50144,"2,295"
16124,42962,"2,138"
16125,41770,"19,041"
16127,48745,"14,966"
16130,45221,"2,066"
16131,40444,931
16132,34847,375
16133,53039,"1,519"
16134,40970,"3,962"
16136,44177,887
16137,46999,"13,206"
16140,46167,135
16141,41637,"1,965"
16142,49092,"6,620"
16143,46134,"3,111"
16145,44906,"2,815"
16146,31544,"16,336"
16148,50366,"16,794"
16150,47985,"7,623"
16151,45221,106
16153,46602,"2,613"
16154,43161,"3,012"
16155,46167,128
16156,50857,"3,160"
16157,40670,"3,585"
16159,47990,"4,896"
16160,42456,907
16161,24941,769
16201,43031,"19,066"
16210,40467,"1,038"
16211,37738,104
16212,54360,385
16213,41468,216
16214,30947,"10,188"
16217,41389,95
16218,41258,"1,228"
16222,43042,"2,591"
16223,44699,158
16224,45955,"1,249"
16226,36712,"8,810"
16228,38634,422
16229,54157,"4,910"
16230,46106,581
16232,42318,"4,305"
16233,47613,"1,255"
16235,44009,"1,281"
16236,38634,265
16238,38634,401
16239,36608,"1,778"
16240,44677,"1,675"
16242,44658,"5,110"
16244,40945,220
16245,44699,183
16246,37738,306
16248,35983,"3,606"
16249,41017,"2,141"
16250,40945,272
16253,44699,84
16254,44073,"3,574"
16255,42427,"2,046"
16256,38168,"1,879"
16258,39424,"1,912"
16259,41963,"2,110"
16260,47667,298
16262,46490,"3,188"
16263,40945,302
16301,35018,"17,529"
16311,45353,512
16312,43636,25
16313,43869,"2,122"
16314,45941,"5,631"
16316,39410,"5,619"
16317,49336,"1,502"
16319,45124,"1,212"
16321,32550,64
16322,32550,186
16323,39017,"17,430"
16326,43210,396
16327,49199,"3,069"
16328,39563,106
16329,43448,430
16331,44211,64
16332,43589,47
16333,34364,296
16334,44024,348
16335,39229,"28,742"
16340,43618,"2,241"
16341,3922,219
16342,48718,"2,621"
16343,35042,524
16344,41321,472
16345,51191,"3,661"
16346,48783,"3,237"
16347,41008,"2,437"
16350,44822,"2,821"
16351,37470,"1,823"
16352,43210,286
16353,37805,"3,253"
16354,29783,"10,237"
16360,43891,"1,412"
16361,47667,73
16362,49162,"1,132"
16364,41932,"1,367"
16365,41105,"19,548"
16370,32550,275
16371,36725,"3,575"
16372,47675,521
16373,42845,"3,651"
16374,43739,"1,843"
16401,45414,"6,281"
16402,43653,878
16403,45641,"6,422"
16404,39312,"3,395"
16405,43636,797
16406,42007,"3,670"
16407,35815,"11,425"
16410,51997,"1,824"
16411,41453,"1,522"
16412,49852,"10,972"
16415,70999,"7,831"
16416,46554,229
16417,48203,"8,429"
16420,39934,706
16421,58204,"2,411"
16422,38528,356
16423,45030,"4,199"
16424,34815,"4,976"
16426,56420,"3,978"
16427,50335,167
16428,47693,"14,189"
16433,47726,"5,586"
16434,37457,"2,946"
16435,42951,"2,184"
16436,46074,796
16438,45295,"8,309"
16440,51137,990
16441,52243,"9,742"
16442,56571,"3,012"
16443,41453,"1,381"
16444,29746,"1,881"
16501,13886,"2,919"
16502,27552,"17,291"
16503,23523,"17,943"
16504,41845,"17,421"
16505,51738,"18,297"
16506,61240,"22,562"
16507,27358,"10,303"
16508,42139,"16,453"
16509,51331,"25,832"
16510,47379,"25,072"
16511,49342,"11,743"
16546,43418,496
16563,60136,368
16601,40571,"34,966"
16602,40861,"30,965"
16611,44602,"2,427"
16613,40154,"1,608"
16616,33663,134
16617,47238,"2,885"
16619,37865,360
16620,38931,450
16621,39310,656
16622,45200,174
16623,45200,560
16624,52300,159
16625,38596,"3,670"
16627,30188,"2,294"
16630,38782,"6,123"
16631,43935,77
16633,37543,134
16634,36023,295
16635,45941,"11,653"
16636,38870,740
16637,42931,"2,754"
16638,49283,45
16639,37653,"1,652"
16640,37795,683
16641,41311,"2,818"
16645,33889,139
16646,39716,"2,647"
16647,49283,779
16648,53835,"15,283"
16650,43915,"1,916"
16651,38658,"5,516"
16652,41432,"17,877"
16655,41172,"1,538"
16656,31172,"1,405"
16657,44515,"1,405"
16659,45968,267
16661,33889,999
16662,43585,"5,883"
16664,45894,"2,054"
16665,49597,320
16666,35086,"3,035"
16667,42378,"1,396"
16668,38422,"4,028"
16669,48233,"2,238"
16670,41317,27
16671,39085,579
16672,37543,295
16673,43873,"4,967"
16674,37845,768
16677,48011,362
16678,37401,"2,906"
16679,37543,944
16680,39085,443
16682,37667,134
16683,53000,436
16685,45200,197
16686,43882,"13,668"
16689,42676,484
16691,42676,345
16692,34417,807
16693,40706,"4,326"
16694,37159,223
16695,38613,"1,098"
16701,39328,"18,635"
16720,40625,"1,389"
16724,41786,153
16725,42111,167
16726,42414,547
16727,46278,237
16728,46667,25
16729,41910,851
16730,41786,167
16731,41910,"3,030"
16732,44587,305
16733,45637,251
16734,46667,227
16735,37417,"6,816"
16738,42438,"2,636"
16740,45637,"1,229"
16743,40684,"4,285"
16744,46128,342
16745,41910,653
16746,40314,"1,391"
16748,38143,"3,210"
16749,42016,"4,412"
16750,40937,458
16801,38739,"36,978"
16802,21634,"12,004"
16803,53660,"19,315"
16820,42524,"1,112"
16821,40280,250
16822,43749,"2,327"
16823,45300,"21,618"
16825,36179,228
16826,46250,479
16827,69250,"3,870"
16828,55380,"4,069"
16829,49475,679
16830,34883,"14,278"
16832,42524,491
16833,34084,"5,461"
16834,40280,349
16835,52316,238
16836,41920,"1,428"
16837,33092,188
16838,40788,"1,899"
16839,40280,455
16840,40280,463
16841,48161,"5,096"
16843,33092,578
16844,52316,"2,565"
16845,44690,"1,020"
16847,40280,324
16848,45551,352
16849,40280,424
16851,76754,866
16852,42524,295
16853,42170,350
16854,42524,802
16855,36179,262
16858,40208,"3,820"
16859,49475,473
16860,43831,418
16861,33430,351
16863,36033,767
16865,68528,"1,985"
16866,38848,"8,782"
16868,69688,316
16870,69287,"5,366"
16871,37653,85
16872,42532,"1,225"
16874,49472,"1,424"
16875,52611,"3,448"
